review,clean_review,tokens
this pacifica flower fix serum is so fun the glass bottle is a fun shape and the colors are pretty. you can mix the oils together but theyll always separate back to their original spots so just make sure you shake it well  use it fast when you use the dropper. i like to use a full dropper amount to make sure my whole face neck and chest are coverer. it absorbs quick and actually isnt heavy or sticky on the skin. it makes my skin feeling soft smooth supple and hydrated i havent seen any other improvements besides being hydrated but this is definitely a serum that needs long term use for that fun serum that may be more appealing to teens,pacifica flower fix serum fun glass bottle fun shape colors pretty . mix oils together theyll always separate back original spots make sure shake well use fast use dropper . like use full dropper amount make sure whole face neck chest coverer . absorbs quick actually isnt heavy sticky skin . makes skin feeling soft smooth supple hydrated havent seen improvements besides hydrated definitely serum needs long term use fun serum may appealing teens,"['pacifica', 'flower', 'fix', 'serum', 'fun', 'glass', 'bottle', 'fun', 'shape', 'colors', 'pretty', '.', 'mix', 'oils', 'together', 'theyll', 'always', 'separate', 'back', 'original', 'spots', 'make', 'sure', 'shake', 'well', 'use', 'fast', 'use', 'dropper', '.', 'like', 'use', 'full', 'dropper', 'amount', 'make', 'sure', 'whole', 'face', 'neck', 'chest', 'coverer', '.', 'absorbs', 'quick', 'actually', 'isnt', 'heavy', 'sticky', 'skin', '.', 'makes', 'skin', 'feeling', 'soft', 'smooth', 'supple', 'hydrated', 'havent', 'seen', 'improvements', 'besides', 'hydrated', 'definitely', 'serum', 'needs', 'long', 'term', 'use', 'fun', 'serum', 'may', 'appealing', 'teens']"
not my favorite pacifica product but i think its more my mature skin than the product thats the issue with this. ,not favorite pacifica product think mature skin product thats issue .,"['not', 'favorite', 'pacifica', 'product', 'think', 'mature', 'skin', 'product', 'thats', 'issue', '.']"
i dont appreciate that for one i had to verify my return or replacement it on only pc but then even worse my order was received all the way in august and i still cant get notified of when im going to get this product replaced i dont like that i also didnt get the option to just get my money back or that its hard to get in contact or give or get responses this product was good nor bad i havent seen really much of a difference maybe a little bit of a glow it didnt give me the effect i was hoping for which was more of a glowing effect which i was hoping actually i could trade this product out for one of your glowing items or i was also interested in your moon fragrances. if i could please get my replacement in one of these items if you could let me know what my options are or send another of this item i would greatly appreciate it please fix your system on returns and replacements,dont appreciate one verify return replacement pc even worse order received way august still cant get notified im going get product replaced dont like also didnt get option get money back hard get contact give get responses product good nor bad havent seen really much difference maybe little bit glow didnt give effect hoping glowing effect hoping actually could trade product one glowing items also interested moon fragrances . could please get replacement one items could let know options send another item would greatly appreciate please fix system returns replacements,"['dont', 'appreciate', 'one', 'verify', 'return', 'replacement', 'pc', 'even', 'worse', 'order', 'received', 'way', 'august', 'still', 'cant', 'get', 'notified', 'im', 'going', 'get', 'product', 'replaced', 'dont', 'like', 'also', 'didnt', 'get', 'option', 'get', 'money', 'back', 'hard', 'get', 'contact', 'give', 'get', 'responses', 'product', 'good', 'nor', 'bad', 'havent', 'seen', 'really', 'much', 'difference', 'maybe', 'little', 'bit', 'glow', 'didnt', 'give', 'effect', 'hoping', 'glowing', 'effect', 'hoping', 'actually', 'could', 'trade', 'product', 'one', 'glowing', 'items', 'also', 'interested', 'moon', 'fragrances', '.', 'could', 'please', 'get', 'replacement', 'one', 'items', 'could', 'let', 'know', 'options', 'send', 'another', 'item', 'would', 'greatly', 'appreciate', 'please', 'fix', 'system', 'returns', 'replacements']"
the product seems to work as intended as i do feel tingling sensation expected from vitamin c serum.  its very heavily scented  smells similar to intense white flowers such as white lilies and tuberose also tons of musk.  reminds me of opium and poison perfumes.  i dont enjoy such scents especially on my face so wont purchase pacifica brand again.  there are lots of other great vitamin c serums without such jarring smell. heavily scented vitamin c,product seems work intended feel tingling sensation expected vitamin c serum . heavily scented smells similar intense white flowers white lilies tuberose also tons musk . reminds opium poison perfumes . dont enjoy scents especially face wont purchase pacifica brand . lots great vitamin c serums without jarring smell . heavily scented vitamin c,"['product', 'seems', 'work', 'intended', 'feel', 'tingling', 'sensation', 'expected', 'vitamin', 'c', 'serum', '.', 'heavily', 'scented', 'smells', 'similar', 'intense', 'white', 'flowers', 'white', 'lilies', 'tuberose', 'also', 'tons', 'musk', '.', 'reminds', 'opium', 'poison', 'perfumes', '.', 'dont', 'enjoy', 'scents', 'especially', 'face', 'wont', 'purchase', 'pacifica', 'brand', '.', 'lots', 'great', 'vitamin', 'c', 'serums', 'without', 'jarring', 'smell', '.', 'heavily', 'scented', 'vitamin', 'c']"
i read the reviews and they said its a product you didnt know you needed until you try it.  thats so tru this is a must,read reviews said product didnt know needed try . thats tru must,"['read', 'reviews', 'said', 'product', 'didnt', 'know', 'needed', 'try', '.', 'thats', 'tru', 'must']"
how do i know this is safe to use comes just like this  and theres no seal or packaging. it couldve been tampered with beforehand. it does not state that it comes like this so i can decide if i trust it enough to purchase. i think maybe something needs to be done for safety. no seal or packaging,know safe use comes like theres no seal packaging . couldve tampered beforehand . not state comes like decide trust enough purchase . think maybe something needs done safety . no seal packaging,"['know', 'safe', 'use', 'comes', 'like', 'theres', 'no', 'seal', 'packaging', '.', 'couldve', 'tampered', 'beforehand', '.', 'not', 'state', 'comes', 'like', 'decide', 'trust', 'enough', 'purchase', '.', 'think', 'maybe', 'something', 'needs', 'done', 'safety', '.', 'no', 'seal', 'packaging']"
ive ordered twice cant live without it. not sticky can wear with makeup or without . scent is pleasant. skin looks shiny and healthy . one of my favorite products,ive ordered twice cant live without . not sticky wear makeup without . scent pleasant . skin looks shiny healthy . one favorite products,"['ive', 'ordered', 'twice', 'cant', 'live', 'without', '.', 'not', 'sticky', 'wear', 'makeup', 'without', '.', 'scent', 'pleasant', '.', 'skin', 'looks', 'shiny', 'healthy', '.', 'one', 'favorite', 'products']"
looks like it is softening the lines probably should have started use many years ago. seems to be working,looks like softening lines probably started use many years ago . seems working,"['looks', 'like', 'softening', 'lines', 'probably', 'started', 'use', 'many', 'years', 'ago', '.', 'seems', 'working']"
ive used various retinal products and this is my favorite. i do notice that it makes a difference with fine lines. i would definitely buy this again. it is a little pricey though ,ive used various retinal products favorite . notice makes difference fine lines . would definitely buy . little pricey though,"['ive', 'used', 'various', 'retinal', 'products', 'favorite', '.', 'notice', 'makes', 'difference', 'fine', 'lines', '.', 'would', 'definitely', 'buy', '.', 'little', 'pricey', 'though']"
lovely product. leaves my skin feeling so soft well pleased. ,lovely product . leaves skin feeling soft well pleased .,"['lovely', 'product', '.', 'leaves', 'skin', 'feeling', 'soft', 'well', 'pleased', '.']"
this is the 4 item i have bought and the boxes have been opened and most of the product is gone . dont know what is happening but this needs to be checked into  i will not be ordering again  ,4 item bought boxes opened product gone . dont know happening needs checked not ordering,"['4', 'item', 'bought', 'boxes', 'opened', 'product', 'gone', '.', 'dont', 'know', 'happening', 'needs', 'checked', 'not', 'ordering']"
i had receive a bottle  as a christmas present from a very dear friend.  i loved it so much and just ran out.  needed more. i am 74 years old and it so makes my face  feel great.  wish i had known about this a lot sooner   thank you ,receive bottle christmas present dear friend . loved much ran . needed . 74 years old makes face feel great . wish known lot sooner thank,"['receive', 'bottle', 'christmas', 'present', 'dear', 'friend', '.', 'loved', 'much', 'ran', '.', 'needed', '.', '74', 'years', 'old', 'makes', 'face', 'feel', 'great', '.', 'wish', 'known', 'lot', 'sooner', 'thank']"
i have been using this for about 4 months and i love it im almost 50 it has helped with my skin tone and evened out my redness. it is super sheer and my skin feels great after using it plus you know it actually works. i definitely recommend ,using 4 months love im almost 50 helped skin tone evened redness . super sheer skin feels great using plus know actually works . definitely recommend,"['using', '4', 'months', 'love', 'im', 'almost', '50', 'helped', 'skin', 'tone', 'evened', 'redness', '.', 'super', 'sheer', 'skin', 'feels', 'great', 'using', 'plus', 'know', 'actually', 'works', '.', 'definitely', 'recommend']"
i originally got a product sample  was so surprised at the efficacy that ive now ordered it twice. it doesnt irritate my skin at all but it does make my wrinkles look a lot better. i am surprised and pleased as so many of these products are just garbage. ,originally got product sample surprised efficacy ive ordered twice . doesnt irritate skin make wrinkles look lot better . surprised pleased many products garbage .,"['originally', 'got', 'product', 'sample', 'surprised', 'efficacy', 'ive', 'ordered', 'twice', '.', 'doesnt', 'irritate', 'skin', 'make', 'wrinkles', 'look', 'lot', 'better', '.', 'surprised', 'pleased', 'many', 'products', 'garbage', '.']"
i am so happy with this wonderful product it doesnt make your skin feel like its on fire and  it blends in easily ,happy wonderful product doesnt make skin feel like fire blends easily,"['happy', 'wonderful', 'product', 'doesnt', 'make', 'skin', 'feel', 'like', 'fire', 'blends', 'easily']"
so far so good about the product ,far good product,"['far', 'good', 'product']"
this made my skin worse. it looked like i party all night made my skin dry and my wrinkles worst . wtf 89 down the drain. do not buy ,made skin worse . looked like party night made skin dry wrinkles worst . wtf 89 drain . not buy,"['made', 'skin', 'worse', '.', 'looked', 'like', 'party', 'night', 'made', 'skin', 'dry', 'wrinkles', 'worst', '.', 'wtf', '89', 'drain', '.', 'not', 'buy']"
